Time (s),ECG (V),PPG_Red,PPG_IR
50.272000,0.845154,334.623142,260.953257
50.280000,0.822545,339.726877,258.639292
50.288000,0.832264,334.117893,254.523309
50.296000,1.267732,337.415718,262.153725
50.304000,1.899986,335.424226,258.702231
50.312000,1.938709,330.812339,258.835605
50.320000,1.287068,334.207041,263.234299
50.328000,0.696759,335.476743,255.942805
50.336000,0.583864,335.655124,256.535731
50.344000,0.596754,333.783939,255.950777
50.352000,0.516136,332.224079,261.338086
50.360000,0.429023,337.442568,261.273681
50.368000,0.548363,337.696734,261.186571
50.376000,0.496750,327.550791,254.965302
50.384000,0.751595,334.270601,259.948554
50.392000,0.667704,334.411164,262.877934
50.400000,0.764486,333.091692,256.259565
50.408000,0.690314,331.516621,262.879079
50.416000,0.829041,337.421026,260.215032
50.424000,0.829041,337.642416,261.794642
50.432000,0.783873,333.397553,262.218522
50.440000,0.912882,336.789652,263.458797
50.448000,0.832264,331.445481,264.098857
50.456000,0.909659,332.757938,261.864964
50.464000,1.035496,333.070939,266.212218
50.472000,0.983882,337.308297,260.014306
50.480000,0.951604,331.662211,259.177010
50.488000,1.090332,330.656929,262.832914
50.496000,1.083886,335.043791,264.051339
50.504000,1.038718,338.282204,257.712423
50.512000,1.187114,328.211843,263.876407
50.520000,1.100000,335.517077,260.318741
50.528000,1.067723,333.945962,261.352146
50.536000,1.070945,335.000953,260.276871
50.544000,0.974163,335.134559,260.960466
50.552000,0.987105,332.474765,264.059827
50.560000,0.906436,332.256966,257.291910
50.568000,0.864491,338.052865,259.978783
50.576000,0.722591,332.188206,261.631510
50.584000,0.841932,340.145471,261.849026
50.592000,0.780650,333.057882,263.078462
50.600000,0.751595,332.881042,260.405551
50.608000,0.861268,337.823966,265.306333
50.616000,0.758041,333.359028,261.312203
50.624000,0.796764,335.592335,267.806247
50.632000,0.816100,338.061893,267.755554
50.640000,0.961273,338.554098,264.402272
50.648000,0.883877,338.356467,265.389478
50.656000,0.922550,333.628554,267.715579
50.664000,0.964495,342.461305,262.059480
50.672000,0.864491,333.957526,265.903370
50.680000,0.922550,333.091362,269.303571
50.688000,0.935491,334.790762,264.122248
50.696000,0.848377,334.837163,264.318407
50.704000,0.964495,335.339760,267.464994
50.712000,0.922550,338.502794,263.673156
50.720000,0.912882,340.529077,261.211492
50.728000,0.880655,335.675271,268.991223
50.736000,0.835486,330.350436,261.094792
50.744000,0.896768,334.750949,265.313180
50.752000,0.867713,338.355414,264.551365
50.760000,0.903214,333.220570,263.428286
50.768000,0.893545,337.628202,261.282220
50.776000,0.925772,334.931757,262.220080
50.784000,0.996773,341.721671,266.819755
50.792000,0.948382,330.768127,259.177439
50.800000,1.003218,337.244335,264.441897
50.808000,1.083886,341.090638,259.490998
50.816000,0.919327,337.360619,259.353557
50.824000,0.964495,338.858804,262.923079
50.832000,0.874159,336.901120,260.898713
50.840000,0.893545,339.123007,260.453137
50.848000,0.822545,342.657948,262.197486
50.856000,0.790318,341.953536,258.741647
50.864000,0.799986,335.573487,258.269440
50.872000,0.977386,338.130596,255.400254
50.880000,1.035496,334.413872,262.116156
50.888000,0.958050,341.515175,258.108899
50.896000,0.845154,336.567400,263.181505
50.904000,1.012886,342.652656,256.513399
50.912000,0.903214,338.464349,255.409034
50.920000,1.003218,339.392029,257.115922
50.928000,1.651637,332.593345,264.908261
50.936000,2.219387,334.747383,258.911610
50.944000,2.200000,340.383236,255.373458
50.952000,0.970941,335.441549,256.547302
50.960000,0.874159,332.877772,262.216522
50.968000,0.780650,332.893756,262.289018
50.976000,0.635477,339.690325,258.577764
50.984000,0.661259,335.195738,262.279860
50.992000,0.745150,337.169515,256.426589
51.000000,0.874159,338.507409,261.817664
51.008000,0.680645,331.940694,262.885408
51.016000,0.812877,334.767461,256.681341
51.024000,0.893545,333.440127,254.765754
51.032000,0.925772,331.461075,260.760625
51.040000,0.983882,327.866378,260.511338
51.048000,0.935491,331.913928,261.258899
51.056000,1.006441,330.663947,260.913517
51.064000,1.009664,338.035035,255.026047
51.072000,1.006441,337.188693,259.780639
51.080000,0.999995,332.020128,257.153013
51.088000,1.074168,331.090614,256.435347
51.096000,1.080613,333.703725,258.454541
51.104000,1.300009,335.372262,256.312006
51.112000,1.116114,336.027858,257.540691
51.120000,1.161282,328.358589,259.003485
51.128000,1.148391,329.219265,258.625503
51.136000,1.045164,327.699330,258.721396
51.144000,1.138723,337.631695,257.851361
51.152000,1.216118,332.757962,264.023313
51.160000,1.116114,330.475691,252.903770
51.168000,1.038718,332.994630,258.854711
51.176000,0.970941,337.993542,260.993948
51.184000,1.025777,332.931209,259.164848
51.192000,0.887100,334.375323,258.803064
51.200000,0.929046,333.098674,258.887889
51.208000,0.790318,330.233907,265.246501
51.216000,0.687091,330.858741,262.049825
51.224000,0.861268,332.826668,259.333216
51.232000,0.858045,334.501695,255.454480
51.240000,0.780650,325.844531,263.458847
51.248000,0.861268,330.656918,265.019805
51.256000,0.841932,334.117742,260.619012
51.264000,0.858045,330.560506,270.951549
51.272000,0.806432,334.619160,265.796825
51.280000,0.999995,333.603703,264.405434
51.288000,0.903214,332.535517,262.646120
51.296000,0.854823,331.087551,261.926828
51.304000,0.916104,337.418628,259.523327
51.312000,0.887100,330.070342,264.875181
51.320000,0.974163,334.683450,263.020631
51.328000,0.970941,339.833859,262.677415
51.336000,0.899991,333.971645,260.547045
51.344000,0.935491,332.475374,264.556004
51.352000,0.954827,339.593818,258.568847
51.360000,0.990327,332.016160,262.297998
51.368000,1.016109,336.099909,258.057625
51.376000,0.909659,334.134395,260.995423
51.384000,1.038718,335.743275,265.783795
51.392000,0.899991,337.924233,260.004965
51.400000,1.100000,336.968673,266.813861
51.408000,1.080613,337.437001,261.958868
51.416000,1.074168,334.842196,266.719042
51.424000,0.999995,335.990004,264.847338
51.432000,1.096777,340.919639,267.182716
51.440000,1.064500,333.272558,261.296416
51.448000,0.922550,336.481247,262.522783
51.456000,1.012886,334.120820,264.553619
51.464000,0.899991,337.017455,266.632696
51.472000,0.912882,335.245137,270.232411
51.480000,0.893545,335.951698,262.755240
51.488000,0.922550,337.223778,265.700929
51.496000,0.890323,337.336570,258.650100
51.504000,0.896768,337.625227,258.707168
51.512000,1.006441,330.881766,263.773505
51.520000,1.032273,334.436406,261.907528
51.528000,0.909659,328.160533,260.903327
51.536000,1.087109,334.342201,268.467413
51.544000,1.361291,339.708013,265.653884
51.552000,2.045159,333.398816,261.177095
51.560000,2.345173,345.374717,257.597465
51.568000,1.574191,337.117074,263.498500
51.576000,0.835486,341.609760,261.914136
51.584000,0.845154,338.488106,262.760910
51.592000,0.664482,336.661992,266.773422
51.600000,0.777427,338.936176,262.166814
51.608000,0.880655,341.884011,261.526686
51.616000,0.780650,339.627951,266.552762
51.624000,1.041941,339.710542,258.248344
51.632000,0.851600,338.217213,259.984806
51.640000,0.838709,336.710867,259.666797
51.648000,0.851600,342.305303,256.939451
51.656000,0.835486,341.040908,257.135628
51.664000,1.064500,342.944284,253.663702
51.672000,1.003218,335.459477,258.832691
51.680000,0.990327,337.900035,259.383694
51.688000,0.980659,336.953010,253.778284
51.696000,1.012886,337.779621,264.637423
51.704000,1.096777,339.200096,262.307316
51.712000,1.154836,331.830871,260.065718
51.720000,1.087109,341.733941,259.306401
51.728000,1.245173,337.634981,262.445153
51.736000,1.077391,333.976266,262.840301
51.744000,1.212895,336.796963,261.204770
51.752000,1.216118,335.790486,264.164667
51.760000,1.087109,336.140954,256.371017
51.768000,1.254841,335.110943,255.988811
51.776000,1.038718,333.973652,261.184418
51.784000,1.112891,329.281416,257.499314
51.792000,1.109668,333.525826,263.981472
51.800000,1.158059,330.166786,255.071940
51.808000,0.993550,341.060050,255.312848
51.816000,0.848377,333.562672,260.261299
51.824000,0.829041,329.625652,262.335515
51.832000,0.929046,332.873727,253.629200
51.840000,1.006441,332.312363,259.533548
51.848000,0.867713,329.747389,253.308956
51.856000,0.996773,329.983081,260.519866
51.864000,0.999995,332.334150,262.460759
51.872000,0.954827,334.495885,258.968130
51.880000,1.061277,334.527922,254.057163
51.888000,1.119336,331.452790,260.059165
51.896000,1.058054,333.920966,258.924354
51.904000,1.048386,335.907432,262.140989
51.912000,1.200005,336.522534,257.130925
51.920000,1.138723,329.114438,259.730760
51.928000,1.216118,339.803619,256.309284
51.936000,1.148391,336.455569,259.603887
51.944000,1.222564,333.468914,265.487509
51.952000,1.103223,331.441077,262.492284
51.960000,1.145168,333.424379,259.542688
51.968000,1.229009,331.893067,262.611785
51.976000,1.212895,335.723117,260.458665
51.984000,1.451627,330.088727,261.726961
51.992000,1.345177,336.012681,261.495979
52.000000,1.425795,334.484517,259.602058
52.008000,1.409682,329.456053,267.172172
52.016000,1.406459,331.421736,265.241227
52.024000,1.461295,331.516566,263.463817
52.032000,1.474186,334.432270,268.025702
52.040000,1.480632,333.614371,260.893014
52.048000,1.432241,332.067130,258.899332
52.056000,1.461295,337.702877,263.666410
52.064000,1.503241,329.214530,259.900983
52.072000,1.500018,328.260030,257.013023
52.080000,1.345177,334.510833,265.669972
52.088000,1.429018,333.316485,262.036907
52.096000,1.377404,335.583198,262.346225
52.104000,1.332236,337.433170,261.347843
52.112000,1.451627,332.002820,258.829817
52.120000,1.445182,337.611114,261.229166
52.128000,1.503241,330.854461,266.018151
52.136000,1.451627,336.377407,264.858914
52.144000,1.348400,340.952620,260.161976
52.152000,1.529023,340.068661,262.218426
52.160000,1.587082,336.434442,261.841956
52.168000,1.535468,343.025913,259.372998
52.176000,1.848373,337.184327,266.092146
52.184000,1.967764,342.189048,261.817894
52.192000,1.061277,336.491370,262.737145
52.200000,0.506418,333.850294,263.851938
52.208000,0.241904,338.302012,265.828800
52.216000,0.219345,332.413161,264.677040
52.224000,0.225791,328.523116,263.828216
52.232000,0.319350,336.676415,265.114504
52.240000,0.387077,334.748188,265.268541
52.248000,0.232236,336.131081,267.869735
52.256000,0.329018,339.190019,265.108052
52.264000,0.377409,338.918661,267.431256
52.272000,0.393523,339.071445,264.500135
52.280000,0.367741,331.962261,261.191225
52.288000,0.454804,336.639088,261.204963
52.296000,0.451582,337.926029,258.494527
52.304000,0.419355,336.990017,263.375574
52.312000,0.538695,336.195547,265.210814
52.320000,0.580641,337.366908,262.241543
52.328000,0.558032,341.110140,261.061613
52.336000,0.703204,337.700772,260.963100
52.344000,0.558032,339.758186,265.836867
52.352000,0.709650,334.835735,262.921460
52.360000,0.719318,335.001373,258.034231
52.368000,0.716095,339.603866,267.043842
52.376000,0.703204,340.154431,260.218388
52.384000,0.722591,342.589738,255.251240
52.392000,0.706427,340.698476,253.799598
52.400000,0.703204,337.770664,264.635274
52.408000,0.538695,337.396246,255.362338
52.416000,0.674200,340.838684,258.182748
52.424000,0.503195,339.051111,251.938579
52.432000,0.429023,331.068092,258.774644
52.440000,0.461250,334.391824,261.913252
52.448000,0.461250,336.604263,258.238712
52.456000,0.548363,339.537722,262.843407
52.464000,0.270959,334.819685,260.128106
52.472000,0.451582,336.626583,256.812009
52.480000,0.506418,334.100979,257.620697
52.488000,0.416132,335.877232,257.101350
52.496000,0.454804,333.581879,263.365171
52.504000,0.490304,337.106576,259.843097
52.512000,0.532250,337.373739,259.376547
52.520000,0.425800,332.470644,257.231182
52.528000,0.445136,338.085434,259.236552
52.536000,0.635477,330.244603,260.323232
52.544000,0.506418,335.612412,258.989819
52.552000,0.635477,337.695467,256.948032
52.560000,0.545141,334.367499,259.125602
52.568000,0.577418,336.199579,258.317424
52.576000,0.570973,333.153511,261.259040
52.584000,0.619364,333.581602,252.910402
52.592000,0.570973,329.983550,258.529358
52.600000,0.612868,334.683188,259.148559
52.608000,0.612868,333.199791,259.108677
52.616000,0.583864,334.118758,261.170328
52.624000,0.577418,332.193513,253.601330
52.632000,0.667704,334.523607,264.954487
52.640000,0.767709,335.584880,261.025194
52.648000,0.696759,337.290487,258.934520
52.656000,0.748373,331.666330,256.359879
52.664000,0.770932,333.378463,258.846415
52.672000,0.864491,334.075191,257.028827
52.680000,0.893545,334.278691,257.860542
52.688000,0.835486,335.462218,260.836728
52.696000,0.790318,327.876981,260.722888
52.704000,0.738705,333.098923,263.633805
52.712000,0.748373,327.733664,259.006256
52.720000,0.761263,333.237442,261.257747
52.728000,0.764486,338.483352,264.051811
52.736000,0.754818,323.904934,260.817597
52.744000,0.932268,331.080245,266.805716
52.752000,0.809654,334.699346,259.231649
52.760000,0.858045,333.021608,259.010108
52.768000,0.806432,337.018491,264.207310
52.776000,0.951604,330.853863,268.166994
52.784000,0.919327,328.152555,261.560765
52.792000,1.064500,329.472972,263.319927
52.800000,1.583859,333.283366,264.132569
52.808000,2.141941,338.872736,260.167234
52.816000,2.061273,337.793129,260.495857
52.824000,1.170950,331.303887,264.093057
52.832000,0.674200,334.035908,264.261473
52.840000,0.812877,330.907332,264.009387
52.848000,0.674200,338.099009,263.217200
52.856000,0.961273,340.750221,254.657765
52.864000,0.861268,334.009421,256.732130
52.872000,0.893545,336.975886,262.210572
52.880000,0.883877,332.247464,260.808038
52.888000,1.016109,343.183886,262.778305
52.896000,0.970941,336.745475,256.345346
52.904000,1.045164,333.666773,257.378370
52.912000,1.061277,336.743664,264.822764
52.920000,0.961273,334.015293,262.257019
52.928000,1.232232,336.221132,276.060977
52.936000,1.116114,341.148092,266.438827
52.944000,1.287068,337.774854,262.076284
52.952000,1.280623,335.753440,266.482229
52.960000,1.287068,335.869709,265.260209
52.968000,1.245173,336.550529,266.791367
52.976000,1.419350,338.366244,261.716813
52.984000,1.367736,337.324002,267.887881
52.992000,1.374182,337.154546,264.398876
53.000000,1.422573,332.456713,266.955328
53.008000,1.396791,333.721703,261.823741
53.016000,1.448405,333.717620,261.721085
53.024000,1.429018,338.551984,265.174204
53.032000,1.435463,335.887490,261.018985
53.040000,1.467741,329.554194,263.078976
53.048000,1.332236,337.424308,263.772760
53.056000,1.412905,340.370842,265.233605
53.064000,1.306455,338.878974,264.102259
53.072000,1.183841,338.072973,264.164063
53.080000,1.280623,340.767059,264.098885
53.088000,1.283845,336.548492,263.814488
53.096000,1.267732,337.633807,260.730035
53.104000,1.200005,341.576778,262.384042
53.112000,1.341955,341.219147,263.695378
53.120000,1.248396,339.260811,262.493089
53.128000,1.358068,339.485922,256.210748
53.136000,1.290341,338.084088,258.150626
53.144000,1.400014,339.927508,257.073016
53.152000,1.361291,342.317244,257.052604
53.160000,1.396791,332.822696,260.655495
53.168000,1.374182,336.657820,258.516759
53.176000,1.474186,337.863015,257.568262
53.184000,1.396791,332.375791,260.999746
53.192000,1.348400,337.369668,266.358852
53.200000,1.451627,337.679295,259.888094
53.208000,1.358068,335.402949,255.658610
53.216000,1.496796,338.824040,256.572797
53.224000,1.400014,337.496097,259.001451
53.232000,1.529023,335.976972,254.619526
53.240000,1.387073,336.479567,258.881608
53.248000,1.322568,335.298181,255.501051
53.256000,1.480632,333.397206,256.326823
